iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
KEN,Africa,Kenya,14/01/2021,98693,138,137.143,1723,3,3,1835.421,2.566,2.55,32.043,0.056,0.056,0.82,,,,,,,,,,,,,4097,0.076,0.033,29.9,samples tested,,,,,,,,,,59.26,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,15/01/2021,98859,166,129.286,1726,3,3.286,1838.509,3.087,2.404,32.099,0.056,0.061,0.84,,,,,,,,,,1107121,20.589,,4097,0.076,0.032,31.7,samples tested,,,,,,,,,,59.26,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,16/01/2021,99082,223,128.286,1728,2,3.429,1842.656,4.147,2.386,32.136,0.037,0.064,0.86,,,,,,,,,,,,,4395,0.082,0.029,34.3,samples tested,,,,,,,,,,59.26,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,17/01/2021,99162,80,127.286,1731,3,3,1844.144,1.488,2.367,32.192,0.056,0.056,0.86,,,,,,,,,,,,,4694,0.087,0.027,36.9,samples tested,,,,,,,,,,59.26,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,18/01/2021,99227,65,127.571,1734,3,3,1845.352,1.209,2.372,32.248,0.056,0.056,0.86,,,,,,,,,,1125679,20.935,,4992,0.093,0.026,39.1,samples tested,,,,,,,,,,59.26,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,19/01/2021,99308,81,125.143,1734,0,2.571,1846.859,1.506,2.327,32.248,0,0.048,0.86,,,,,,,,,,,,,4999,0.093,0.025,39.9,samples tested,,,,,,,,,,59.26,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,20/01/2021,99444,136,127,1736,2,2.286,1849.388,2.529,2.362,32.285,0.037,0.043,0.87,,,,,,,,,,,,,5006,0.093,0.025,39.4,samples tested,,,,,,,,,,59.26,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,21/01/2021,99630,186,133.857,1739,3,2.286,1852.847,3.459,2.489,32.341,0.056,0.043,0.89,,,,,,,,,,,,,5013,0.093,0.027,37.5,samples tested,,,,,,,,,,59.26,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,22/01/2021,99769,139,130,1740,1,2,1855.432,2.585,2.418,32.359,0.019,0.037,0.89,,,,,,,,,,,,,5020,0.093,0.026,38.6,samples tested,,,,,,,,,,59.26,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,23/01/2021,99898,129,116.571,1740,0,1.714,1857.831,2.399,2.168,32.359,0,0.032,0.9,,,,,,,,,,,,,4729,0.088,0.025,40.6,samples tested,,,,,,,,,,59.26,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,24/01/2021,99983,85,117.286,1744,4,1.857,1859.412,1.581,2.181,32.434,0.074,0.035,0.91,,,,,,,,,,,,,4437,0.083,0.026,37.8,samples tested,,,,,,,,,,59.26,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,25/01/2021,100052,69,117.857,1744,0,1.429,1860.695,1.283,2.192,32.434,0,0.027,0.92,,,,,,,,,,,,,4146,0.077,0.028,35.2,samples tested,,,,,,,,,,59.26,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,26/01/2021,100193,141,126.429,1750,6,2.286,1863.317,2.622,2.351,32.545,0.112,0.043,0.94,,,,,,,,,,,,,4146,0.077,0.03,32.8,samples tested,,,,,,,,,,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,27/01/2021,100323,130,125.571,1751,1,2.143,1865.735,2.418,2.335,32.564,0.019,0.04,0.94,,,,,,,,,,,,,4146,0.077,0.03,33,samples tested,,,,,,,,,,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,28/01/2021,100422,99,113.143,1753,2,2,1867.576,1.841,2.104,32.601,0.037,0.037,0.94,,,,,,,,,,,,,4146,0.077,0.027,36.6,samples tested,,,,,,,,,,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,29/01/2021,100563,141,113.429,1753,0,1.857,1870.198,2.622,2.109,32.601,0,0.035,0.96,,,,,,,,,,,,,4146,0.077,0.027,36.6,samples tested,,,,,,,,,,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,30/01/2021,100675,112,111,1755,2,2.143,1872.281,2.083,2.064,32.638,0.037,0.04,0.99,,,,,,,,,,,,,4146,0.077,0.027,37.4,samples tested,,,,,,,,,,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,31/01/2021,100773,98,112.857,1763,8,2.714,1874.104,1.823,2.099,32.787,0.149,0.05,1.02,,,,,,,,,,,,,4146,0.077,0.027,36.7,samples tested,,,,,,,,,,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,01/02/2021,100856,83,114.857,1766,3,3.143,1875.647,1.544,2.136,32.843,0.056,0.058,1.04,,,,,,,,,,,,,4146,0.077,0.028,36.1,samples tested,,,,,,,,,,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,02/02/2021,101009,153,116.571,1766,0,2.286,1878.493,2.845,2.168,32.843,0,0.043,1.07,,,,,,,,,,,,,4146,0.077,0.028,35.6,samples tested,,,,,,,,,,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,03/02/2021,101159,150,119.429,1769,3,2.571,1881.282,2.79,2.221,32.899,0.056,0.048,1.08,,,,,,,,,,,,,4146,0.077,0.029,34.7,samples tested,,,,,,,,,,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,04/02/2021,101339,180,131,1773,4,2.857,1884.63,3.348,2.436,32.973,0.074,0.053,1.09,,,,,,,,,,,,,4146,0.077,0.032,31.6,samples tested,,,,,,,,,,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,05/02/2021,101534,195,138.714,1776,3,3.286,1888.256,3.626,2.58,33.029,0.056,0.061,1.1,,,,,,,,,,1200302,22.322,,4146,0.077,0.033,29.9,samples tested,,,,,,,,,,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,06/02/2021,101690,156,145,1776,0,3,1891.158,2.901,2.697,33.029,0,0.056,1.1,,,,,,,,,,,,,4584,0.085,0.032,31.6,samples tested,,,,,,,,,,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,07/02/2021,101819,129,149.429,1779,3,2.286,1893.557,2.399,2.779,33.085,0.056,0.043,1.11,,,,,,,,,,1214732,22.591,,5023,0.093,0.03,33.6,samples tested,,,,,,,,,,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,08/02/2021,101944,125,155.429,1786,7,2.857,1895.881,2.325,2.891,33.215,0.13,0.053,1.1,,,,,,,,,,,,,4942,0.092,0.031,31.8,samples tested,,,,,,,,,,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,09/02/2021,102048,104,148.429,1789,3,3.286,1897.815,1.934,2.76,33.271,0.056,0.061,1.1,,,,,,,,,,,,,4862,0.09,0.031,32.8,samples tested,,,,,,,,,,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,10/02/2021,102221,173,151.714,1791,2,3.143,1901.033,3.217,2.821,33.308,0.037,0.058,1.1,,,,,,,,,,,,,4781,0.089,0.032,31.5,samples tested,,,,,,,,,,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,11/02/2021,102353,132,144.857,1794,3,3,1903.488,2.455,2.694,33.364,0.056,0.056,1.11,,,,,,,,,,,,,4701,0.087,0.031,32.5,samples tested,,,,,,,,,,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,12/02/2021,102613,260,154.143,1794,0,2.571,1908.323,4.835,2.867,33.364,0,0.048,1.13,,,,,,,,,,,,,4620,0.086,0.033,30,samples tested,,,,,,,,,,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,13/02/2021,102792,179,157.429,1795,1,2.714,1911.652,3.329,2.928,33.382,0.019,0.05,1.13,,,,,,,,,,,,,4101,0.076,0.038,26,samples tested,,,,,,,,,,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,14/02/2021,102867,75,149.714,1795,0,2.286,1913.047,1.395,2.784,33.382,0,0.043,1.14,,,,,,,,,,,,,3582,0.067,0.042,23.9,samples tested,,,,,,,,,,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,15/02/2021,103014,147,152.857,1795,0,1.286,1915.78,2.734,2.843,33.382,0,0.024,1.15,,,,,,,,,,,,,3582,0.067,0.043,23.4,samples tested,,,,,,,,,,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,16/02/2021,103188,174,162.857,1797,2,1.143,1919.016,3.236,3.029,33.419,0.037,0.021,1.16,,,,,,,,,,,,,3582,0.067,0.045,22,samples tested,,,,,,,,,,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,17/02/2021,103332,144,158.714,1801,4,1.429,1921.694,2.678,2.952,33.494,0.074,0.027,1.17,,,,,,,,,,,,,3582,0.067,0.044,22.6,samples tested,,,,,,,,,,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,18/02/2021,103615,283,180.286,1807,6,1.857,1926.957,5.263,3.353,33.605,0.112,0.035,1.19,,,,,,,,,,,,,3582,0.067,0.05,19.9,samples tested,,,,,,,,,,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,19/02/2021,103841,226,175.429,1813,6,2.714,1931.16,4.203,3.262,33.717,0.112,0.05,1.19,,,,,,,,,,,,,3582,0.067,0.049,20.4,samples tested,,,,,,,,,,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,20/02/2021,103993,152,171.571,1817,4,3.143,1933.987,2.827,3.191,33.791,0.074,0.058,1.2,,,,,,,,,,,,,3582,0.067,0.048,20.9,samples tested,,,,,,,,,,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,21/02/2021,104201,208,190.571,1823,6,4,1937.855,3.868,3.544,33.903,0.112,0.074,1.22,,,,,,,,,,,,,3582,0.067,0.053,18.8,samples tested,,,,,,,,,,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,22/02/2021,104306,105,184.571,1827,4,4.571,1939.808,1.953,3.433,33.977,0.074,0.085,1.24,,,,,,,,,,,,,3582,0.067,0.052,19.4,samples tested,,,,,,,,,,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,23/02/2021,104500,194,187.429,1837,10,5.714,1943.416,3.608,3.486,34.163,0.186,0.106,1.26,,,,,,,,,,,,,3582,0.067,0.052,19.1,samples tested,,,,,,,,,,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,24/02/2021,104780,280,206.857,1839,2,5.429,1948.623,5.207,3.847,34.2,0.037,0.101,1.28,,,,,,,,,,,,,3582,0.067,0.058,17.3,samples tested,,,,,,,,,,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,25/02/2021,105057,277,206,1847,8,5.714,1953.775,5.151,3.831,34.349,0.149,0.106,1.3,,,,,,,,,,,,,3582,0.067,0.058,17.4,samples tested,,,,,,,,,,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,26/02/2021,105467,410,232.286,1853,6,5.714,1961.399,7.625,4.32,34.461,0.112,0.106,1.32,,,,,,,,,,1282799,23.857,,3582,0.067,0.065,15.4,samples tested,,,,,,,,,,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,27/02/2021,105648,181,236.429,1854,1,5.286,1964.766,3.366,4.397,34.479,0.019,0.098,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,28/02/2021,105973,325,253.143,1856,2,4.714,1970.81,6.044,4.708,34.517,0.037,0.088,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,01/03/2021,106125,152,259.857,1859,3,4.571,1973.636,2.827,4.833,34.572,0.056,0.085,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,02/03/2021,106470,345,281.429,1863,4,3.714,1980.053,6.416,5.234,34.647,0.074,0.069,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,03/03/2021,106801,331,288.714,1866,3,3.857,1986.208,6.156,5.369,34.703,0.056,0.072,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,04/03/2021,107329,528,324.571,1870,4,3.286,1996.028,9.819,6.036,34.777,0.074,0.061,1.43,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,05/03/2021,107729,400,323.143,1873,3,2.857,2003.467,7.439,6.01,34.833,0.056,0.053,1.44,,,,,,,,,,,,,,,,,,,,,,667,,,,12,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,06/03/2021,108362,633,387.714,1874,1,2.857,2015.239,11.772,7.21,34.851,0.019,0.053,1.47,,,,,,,,,,,,,,,,,,,,,,667,,,,12,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,07/03/2021,108827,465,407.714,1876,2,2.857,2023.886,8.648,7.582,34.888,0.037,0.053,1.47,,,,,,,,,,,,,,,,,,,,,,667,,,,12,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,08/03/2021,109164,337,434.143,1879,3,2.857,2030.154,6.267,8.074,34.944,0.056,0.053,1.47,,,,,,,,,,,,,,,,,,,,,,667,,,,12,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,09/03/2021,109643,479,453.286,1886,7,3.286,2039.062,8.908,8.43,35.074,0.13,0.061,1.47,,,,,,,,,,,,,,,,,,,,,,667,,,,12,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,10/03/2021,110356,713,507.857,1898,12,4.571,2052.322,13.26,9.445,35.298,0.223,0.085,1.47,,,,,,,,,,,,,,,,,,4000,4000,,,667,0.01,0.01,,12,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,11/03/2021,111185,829,550.857,1899,1,4.143,2067.739,15.417,10.244,35.316,0.019,0.077,1.48,,,,,,,,,,,,,,,,,,,,,,755,,,,14,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,12/03/2021,111935,750,600.857,1901,2,4,2081.687,13.948,11.174,35.353,0.037,0.074,1.47,,,,,,,,,,,,,,,,,,,,,,844,,,,16,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,13/03/2021,112805,870,634.714,1908,7,4.857,2097.866,16.18,11.804,35.484,0.13,0.09,1.47,,,,,,,,,,,,,,,,,,,,,,932,,,,17,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,14/03/2021,113236,431,629.857,1913,5,5.286,2105.882,8.015,11.714,35.577,0.093,0.098,1.47,,,,,,,,,,,,,,,,,,9144,9144,,,1021,0.02,0.02,,19,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,15/03/2021,113967,731,686.143,1918,5,5.571,2119.476,13.595,12.76,35.67,0.093,0.104,1.48,,,,,,,,,,,,,,,,,,,,,,1442,,,,27,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,16/03/2021,115031,1064,769.714,1925,7,5.571,2139.264,19.788,14.315,35.8,0.13,0.104,1.48,,,,,,,,,,,,,,,,,,,,,,1864,,,,35,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,17/03/2021,116310,1279,850.571,1937,12,5.571,2163.05,23.786,15.818,36.023,0.223,0.104,1.46,,,,,,,,,,,,,,,,,,20000,20000,,,2286,0.04,0.04,,43,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,18/03/2021,117535,1225,907.143,1954,17,7.857,2185.831,22.782,16.87,36.339,0.316,0.146,1.43,,,,,,,,,,,,,,,,,,,,,,3002,,,,56,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,19/03/2021,118889,1354,993.429,1982,28,11.571,2211.012,25.181,18.475,36.86,0.521,0.215,1.41,,,,,,,,,,,,,,,,,,,,,,3718,,,,69,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,20/03/2021,120163,1274,1051.143,1994,12,12.286,2234.705,23.693,19.548,37.083,0.223,0.228,1.38,,,,,,,,,,,,,,,,,,,,,,4435,,,,82,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,21/03/2021,120910,747,1096.286,2011,17,14,2248.597,13.892,20.388,37.399,0.316,0.26,1.36,,,,,,,,,,,,,,,,,,,,,,5151,,,,96,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,22/03/2021,122040,1130,1153.286,2023,12,15,2269.612,21.015,21.448,37.622,0.223,0.279,1.34,,,,,,,,,,,,,,,,,,,,,,5534,,,,103,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,23/03/2021,123167,1127,1162.286,2048,25,17.571,2290.571,20.959,21.615,38.087,0.465,0.327,1.3,,,,,,,,,,,,,,,,,,,,,,5917,,,,110,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,24/03/2021,124707,1540,1199.571,2066,18,18.429,2319.211,28.64,22.309,38.422,0.335,0.343,1.28,,,,,,,,,,,,,,,,,,64100,64100,,,6300,0.12,0.12,,117,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,25/03/2021,126170,1463,1233.571,2092,26,19.714,2346.419,27.208,22.941,38.906,0.484,0.367,1.25,,,,,,,,,,,,,,,,,,,,,,7274,,,,135,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,26/03/2021,128178,2008,1327,2098,6,16.571,2383.762,37.343,24.679,39.017,0.112,0.308,1.22,,,,,,,,,,,,,,,,,,90340,90340,,,8249,0.17,0.17,,153,55.56,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,27/03/2021,129330,1152,1309.571,2104,6,15.714,2405.186,21.424,24.354,39.129,0.112,0.292,1.18,,,,,,,,,,,,,,,,,,,,,,9389,,,,175,55.56,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,28/03/2021,130214,884,1329.143,2117,13,15.143,2421.626,16.44,24.718,39.37,0.242,0.282,1.16,,,,,,,,,,,,,,,,,,,,,,10530,,,,196,58.33,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,29/03/2021,131116,902,1296.571,2135,18,16,2438.401,16.775,24.113,39.705,0.335,0.298,1.13,,,,,,,,,,,,,,,,,,,,,,11671,,,,217,58.33,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,30/03/2021,132646,1530,1354.143,2147,12,14.143,2466.855,28.454,25.183,39.928,0.223,0.263,1.1,,,,,,,,,,,,,,,,,,,,,,12812,,,,238,63.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,31/03/2021,134058,1412,1335.857,2153,6,12.429,2493.114,26.259,24.843,40.04,0.112,0.231,1.06,,,,,,,,,,,,,,,,,,161771,161771,,,13953,0.3,0.3,,259,63.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,01/04/2021,135042,984,1267.429,2167,14,10.714,2511.414,18.3,23.571,40.3,0.26,0.199,1.03,,,,,,,,,,,,,,,,,,,,,,13729,,,,255,63.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,02/04/2021,136893,1851,1245,2186,19,12.571,2545.838,34.424,23.154,40.654,0.353,0.234,1.02,,,,,,,,,,,,,,,,,,,,,,13506,,,,251,63.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,03/04/2021,138077,1184,1249.571,2206,20,14.571,2567.857,22.019,23.239,41.026,0.372,0.271,1,,,,,,,,,,,,,,,,,,196435,196435,,,13116,0.37,0.37,,244,63.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,04/04/2021,138988,911,1253.429,2224,18,15.286,2584.799,16.942,23.31,41.36,0.335,0.284,0.98,,,,,,,,,,,,,,,,,,,,,,16206,,,,301,63.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
